"Title","Latitude","Longitude","Description","LocalPath"
"1d0000097f_20250825_020000_Delay+5s_1024x768_Cam00_00.jpg",32.5102848,36.0976608,"ID: 1d0000097f | UTC: 2025-08-25 02:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_020000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_040000_Delay+4s_1024x768_Cam00_00.jpg",32.50792,36.102272,"ID: 1d0000097f | UTC: 2025-08-25 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_080000_Delay+4s_1024x768_Cam00_00.jpg",32.5072864,36.1016416,"ID: 1d0000097f | UTC: 2025-08-25 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_120000_Delay+5s_1024x768_Cam00_00.jpg",32.5101952,36.09792,"ID: 1d0000097f | UTC: 2025-08-25 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_120000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_140000_Delay+4s_1024x768_Cam00_00.jpg",32.5109376,36.0973632,"ID: 1d0000097f | UTC: 2025-08-25 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_160000_Delay+4s_1024x768_Cam00_00.jpg",32.5074592,36.1017568,"ID: 1d0000097f | UTC: 2025-08-25 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250825_220000_Delay+4s_1024x768_Cam00_00.jpg",32.5077184,36.1015584,"ID: 1d0000097f | UTC: 2025-08-25 22:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250825_220000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250826_000000_Delay+4s_1024x768_Cam00_00.jpg",32.5078176,36.101392,"ID: 1d0000097f | UTC: 2025-08-26 00:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250826_000000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250826_020000_Delay+5s_1024x768_Cam00_00.jpg",32.5102016,36.097808,"ID: 1d0000097f | UTC: 2025-08-26 02:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250826_020000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20250826_040000_Delay+4s_1024x768_Cam00_00.jpg",32.5107232,36.0983008,"ID: 1d0000097f | UTC: 2025-08-26 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250826_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250826_060000_Delay+4s_1024x768_Cam00_00.jpg",32.5072128,36.1016768,"ID: 1d0000097f | UTC: 2025-08-26 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250826_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250826_080000_Delay+4s_1024x768_Cam00_00.jpg",32.5073056,36.101504,"ID: 1d0000097f | UTC: 2025-08-26 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250826_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250827_040000_Delay+4s_1024x768_Cam00_00 (1).jpg",32.5108544,36.0981952,"ID: 1d0000097f | UTC: 2025-08-27 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250827_040000_Delay+4s_1024x768_Cam00_00 (1).jpg"
"1d0000097f_20250827_040000_Delay+4s_1024x768_Cam00_00.jpg",32.5108544,36.0981952,"ID: 1d0000097f | UTC: 2025-08-27 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250827_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250827_120000_Delay+4s_1024x768_Cam00_00.jpg",32.5126336,36.1233472,"ID: 1d0000097f | UTC: 2025-08-27 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250827_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250827_140000_Delay+4s_1024x768_Cam00_00.jpg",32.5077888,36.1021344,"ID: 1d0000097f | UTC: 2025-08-27 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250827_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250827_160000_Delay+4s_1024x768_Cam00_00.jpg",32.5074048,36.102128,"ID: 1d0000097f | UTC: 2025-08-27 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250827_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20250828_040000_Delay+5s_1024x768_Cam00_00.jpg",32.508096,36.101456,"ID: 1d0000097f | UTC: 2025-08-28 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250828_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20250828_140000_Delay+4s_1024x768_Cam00_00.jpg",32.5078112,36.101456,"ID: 1d0000097f | UTC: 2025-08-28 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20250828_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260110_060000_Delay+4s_1024x768_Cam00_00.jpg",-4.5045888,35.1573728,"ID: 1d0000097f | UTC: 2026-01-10 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260110_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260110_140000_Delay+4s_1024x768_Cam00_00.jpg",-4.4251848,35.2031392,"ID: 1d0000097f | UTC: 2026-01-10 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260110_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260110_160000_Delay+4s_1024x768_Cam00_00.jpg",-4.4340356,35.1992992,"ID: 1d0000097f | UTC: 2026-01-10 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260110_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260111_040000_Delay+4s_1024x768_Cam00_00.jpg",-4.430324,35.2088736,"ID: 1d0000097f | UTC: 2026-01-11 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260111_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260111_060000_Delay+4s_1024x768_Cam00_00.jpg",-4.4425684,35.2127136,"ID: 1d0000097f | UTC: 2026-01-11 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260111_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260111_100000_Delay+4s_1024x768_Cam00_00.jpg",-4.3544628,35.269856,"ID: 1d0000097f | UTC: 2026-01-11 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260111_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260111_120000_Delay+4s_1024x768_Cam00_00.jpg",-4.460446,35.106864,"ID: 1d0000097f | UTC: 2026-01-11 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260111_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260112_060000_Delay+4s_1024x768_Cam00_00.jpg",-4.4795912,35.0973472,"ID: 1d0000097f | UTC: 2026-01-12 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260112_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260113_060000_Delay+4s_1024x768_Cam00_00.jpg",-4.4921068,35.0910848,"ID: 1d0000097f | UTC: 2026-01-13 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260113_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260113_120000_Delay+4s_1024x768_Cam00_00.jpg",-4.4738536,35.0926816,"ID: 1d0000097f | UTC: 2026-01-13 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260113_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260113_140000_Delay+4s_1024x768_Cam00_00.jpg",-4.4798112,35.1106144,"ID: 1d0000097f | UTC: 2026-01-13 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260113_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260113_160000_Delay+4s_1024x768_Cam00_00.jpg",-4.4808008,35.1281728,"ID: 1d0000097f | UTC: 2026-01-13 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260113_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260114_040000_Delay+4s_1024x768_Cam00_00.jpg",-4.4755684,35.1252704,"ID: 1d0000097f | UTC: 2026-01-14 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260114_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260115_040000_Delay+5s_1024x768_Cam00_00.jpg",-4.4424992,35.2091136,"ID: 1d0000097f | UTC: 2026-01-15 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260115_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260115_120000_Delay+5s_1024x768_Cam00_00.jpg",-4.4567212,35.2131616,"ID: 1d0000097f | UTC: 2026-01-15 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260115_120000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260115_140000_Delay+5s_1024x768_Cam00_00.jpg",-4.476408,35.1228608,"ID: 1d0000097f | UTC: 2026-01-15 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260115_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260116_080000_Delay+4s_1024x768_Cam00_00.jpg",-4.585924,35.217472,"ID: 1d0000097f | UTC: 2026-01-16 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260116_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260116_140000_Delay+4s_1024x768_Cam00_00.jpg",-5.4093404,36.2887392,"ID: 1d0000097f | UTC: 2026-01-16 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260116_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260117_040000_Delay+4s_1024x768_Cam00_00.jpg",-5.2002444,36.285968,"ID: 1d0000097f | UTC: 2026-01-17 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260117_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260117_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.131684,36.2616544,"ID: 1d0000097f | UTC: 2026-01-17 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260117_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260117_160000_Delay+5s_1024x768_Cam00_00.jpg",-5.0753668,36.2564352,"ID: 1d0000097f | UTC: 2026-01-17 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260117_160000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260118_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.082812,36.2550016,"ID: 1d0000097f | UTC: 2026-01-18 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260118_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260118_080000_Delay+5s_1024x768_Cam00_00.jpg",-4.7602096,36.1928736,"ID: 1d0000097f | UTC: 2026-01-18 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260118_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260118_100000_Delay+4s_1024x768_Cam00_00.jpg",-4.2422388,36.0480576,"ID: 1d0000097f | UTC: 2026-01-18 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260118_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260118_120000_Delay+5s_1024x768_Cam00_00.jpg",-4.0409544,36.1800512,"ID: 1d0000097f | UTC: 2026-01-18 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260118_120000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260118_160000_Delay+4s_1024x768_Cam00_00.jpg",-4.334582,35.9973408,"ID: 1d0000097f | UTC: 2026-01-18 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260118_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260119_080000_Delay+4s_1024x768_Cam00_00.jpg",-4.473218,35.9659008,"ID: 1d0000097f | UTC: 2026-01-19 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260119_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260119_100000_Delay+4s_1024x768_Cam00_00.jpg",-5.1184888,36.1547232,"ID: 1d0000097f | UTC: 2026-01-19 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260119_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260119_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.1964144,36.2534784,"ID: 1d0000097f | UTC: 2026-01-19 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260119_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260119_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0773352,35.8857344,"ID: 1d0000097f | UTC: 2026-01-19 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260119_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260120_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.0791356,35.886768,"ID: 1d0000097f | UTC: 2026-01-20 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260120_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260122_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862316,35.8677632,"ID: 1d0000097f | UTC: 2026-01-22 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260122_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260125_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.085486,35.8693024,"ID: 1d0000097f | UTC: 2026-01-25 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260125_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260125_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861832,35.8678784,"ID: 1d0000097f | UTC: 2026-01-25 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260125_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260126_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0847972,35.8707424,"ID: 1d0000097f | UTC: 2026-01-26 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260126_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260127_080000_Delay+5s_1024x768_Cam00_00.jpg",-5.0841484,35.8701888,"ID: 1d0000097f | UTC: 2026-01-27 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260127_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260127_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861916,35.867824,"ID: 1d0000097f | UTC: 2026-01-27 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260127_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260128_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0843368,35.8712736,"ID: 1d0000097f | UTC: 2026-01-28 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260128_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260129_040000_Delay+4s_1024x768_Cam00_00.jpg",-5.0856636,35.8686944,"ID: 1d0000097f | UTC: 2026-01-29 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260129_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260129_080000_Delay+5s_1024x768_Cam00_00.jpg",-5.0852428,35.8684448,"ID: 1d0000097f | UTC: 2026-01-29 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260129_080000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260129_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.0849148,35.8694176,"ID: 1d0000097f | UTC: 2026-01-29 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260129_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260129_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861744,35.8678752,"ID: 1d0000097f | UTC: 2026-01-29 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260129_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260131_100000_Delay+4s_1024x768_Cam00_00.jpg",-5.0877548,35.8690752,"ID: 1d0000097f | UTC: 2026-01-31 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260131_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260131_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.0867148,35.8701696,"ID: 1d0000097f | UTC: 2026-01-31 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260131_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260131_140000_Delay+4s_1024x768_Cam00_00.jpg",-5.087842,35.8689536,"ID: 1d0000097f | UTC: 2026-01-31 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260131_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260131_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862116,35.8677696,"ID: 1d0000097f | UTC: 2026-01-31 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260131_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260201_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0874892,35.8690208,"ID: 1d0000097f | UTC: 2026-02-01 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260201_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260201_140000_Delay+5s_1024x768_Cam00_00.jpg",-5.0853196,35.8684704,"ID: 1d0000097f | UTC: 2026-02-01 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260201_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260203_140000_Delay+5s_1024x768_Cam00_00.jpg",-5.0896244,35.8666912,"ID: 1d0000097f | UTC: 2026-02-03 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260203_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260204_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.0858268,35.8673024,"ID: 1d0000097f | UTC: 2026-02-04 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260204_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260205_040000_Delay+5s_1024x768_Cam00_00.jpg",-5.086352,35.8669536,"ID: 1d0000097f | UTC: 2026-02-05 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260205_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260205_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.0851172,35.8698624,"ID: 1d0000097f | UTC: 2026-02-05 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260205_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260205_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0863476,35.8688704,"ID: 1d0000097f | UTC: 2026-02-05 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260205_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260206_040000_Delay+5s_1024x768_Cam00_00.jpg",-5.0856808,35.86736,"ID: 1d0000097f | UTC: 2026-02-06 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260206_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260206_140000_Delay+4s_1024x768_Cam00_00.jpg",-5.0851728,35.8690304,"ID: 1d0000097f | UTC: 2026-02-06 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260206_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260206_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861492,35.8678784,"ID: 1d0000097f | UTC: 2026-02-06 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260206_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260207_040000_Delay+4s_1024x768_Cam00_00.jpg",-5.0856844,35.869232,"ID: 1d0000097f | UTC: 2026-02-07 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260207_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260207_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861848,35.867824,"ID: 1d0000097f | UTC: 2026-02-07 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260207_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260208_100000_Delay+5s_1024x768_Cam00_00.jpg",-5.0975696,35.847104,"ID: 1d0000097f | UTC: 2026-02-08 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260208_100000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260208_140000_Delay+4s_1024x768_Cam00_00.jpg",-5.0989028,35.8662304,"ID: 1d0000097f | UTC: 2026-02-08 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260208_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260209_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.0881732,35.8670432,"ID: 1d0000097f | UTC: 2026-02-09 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260209_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260209_100000_Delay+5s_1024x768_Cam00_00.jpg",-5.0918652,35.8635968,"ID: 1d0000097f | UTC: 2026-02-09 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260209_100000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260209_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861928,35.8678624,"ID: 1d0000097f | UTC: 2026-02-09 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260209_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260210_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0901776,35.8661568,"ID: 1d0000097f | UTC: 2026-02-10 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260210_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260210_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861368,35.8678432,"ID: 1d0000097f | UTC: 2026-02-10 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260210_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260211_100000_Delay+4s_1024x768_Cam00_00.jpg",-5.086394,35.8703488,"ID: 1d0000097f | UTC: 2026-02-11 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260211_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260211_140000_Delay+5s_1024x768_Cam00_00.jpg",-5.0864244,35.867952,"ID: 1d0000097f | UTC: 2026-02-11 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260211_140000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260211_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862012,35.8678272,"ID: 1d0000097f | UTC: 2026-02-11 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260211_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260212_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0861988,35.86792,"ID: 1d0000097f | UTC: 2026-02-12 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260212_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260213_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0860656,35.8727712,"ID: 1d0000097f | UTC: 2026-02-13 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260213_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260213_160000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862536,35.8678848,"ID: 1d0000097f | UTC: 2026-02-13 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260213_160000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260214_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.0891108,35.8658624,"ID: 1d0000097f | UTC: 2026-02-14 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260214_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260214_140000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862108,35.870784,"ID: 1d0000097f | UTC: 2026-02-14 14:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260214_140000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260214_160000_Delay+5s_1024x768_Cam00_00.jpg",-5.0861512,35.8678016,"ID: 1d0000097f | UTC: 2026-02-14 16:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260214_160000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260215_040000_Delay+4s_1024x768_Cam00_00.jpg",-5.0830968,35.8703552,"ID: 1d0000097f | UTC: 2026-02-15 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260215_040000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260215_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.0907568,35.86464,"ID: 1d0000097f | UTC: 2026-02-15 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260215_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260215_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0856212,35.8712,"ID: 1d0000097f | UTC: 2026-02-15 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260215_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260215_100000_Delay+4s_1024x768_Cam00_00.jpg",-5.0862608,35.870656,"ID: 1d0000097f | UTC: 2026-02-15 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260215_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260215_120000_Delay+4s_1024x768_Cam00_00.jpg",-5.120856,35.8525568,"ID: 1d0000097f | UTC: 2026-02-15 12:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260215_120000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260216_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.08323,35.8714816,"ID: 1d0000097f | UTC: 2026-02-16 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260216_060000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260216_080000_Delay+4s_1024x768_Cam00_00.jpg",-5.0883828,35.8689664,"ID: 1d0000097f | UTC: 2026-02-16 08:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260216_080000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260216_100000_Delay+4s_1024x768_Cam00_00.jpg",-5.095858,35.8697888,"ID: 1d0000097f | UTC: 2026-02-16 10:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260216_100000_Delay+4s_1024x768_Cam00_00.jpg"
"1d0000097f_20260217_040000_Delay+5s_1024x768_Cam00_00.jpg",-5.0868444,35.8665088,"ID: 1d0000097f | UTC: 2026-02-17 04:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260217_040000_Delay+5s_1024x768_Cam00_00.jpg"
"1d0000097f_20260217_060000_Delay+4s_1024x768_Cam00_00.jpg",-5.086034,35.8678592,"ID: 1d0000097f | UTC: 2026-02-17 06:00:00","C:/tmp/github/stork-log-photos/1d0000097f_20260217_060000_Delay+4s_1024x768_Cam00_00.jpg"
